,id,address,province,location,location_aed,latitude,longitude,available,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
4099,5145,rue des petits carmes ,bruxelles-brussel,au pied de l escalier,"rue des petits carmes ,1000.0,bruxelles,Belgium",50.8400335,4.3582917,,,,,,,,,
4100,5146,martelarenlaan ,vlaams-brabant,wachtlokaal D1,"martelarenlaan ,1800.0,peutie,Belgium",50.927361,4.455442,,,,,,,,,
4101,5147,hertogstraat ,vlaams-brabant,verzorgingslokaal centr in Kwarti,"hertogstraat ,3001.0,heverlee,Belgium",50.8571607,4.7027385,,,,,,,,,
4102,5148,naamsesteenweg ,vlaams-brabant,Hal vh Wachtlokaal,"naamsesteenweg ,3050.0,oud-heverlee,Belgium",50.8264733,4.7014144,,,,,,,,,
4103,5154,avenue de la renaissance,bruxelles-brussel,wachtlokaal,"avenue de la renaissance,1000.0,brussel,Belgium",50.8431617,4.3919231,,,,,,,,,
4104,5155,avenue de la renaissance ,bruxelles-brussel,zwembad,"avenue de la renaissance ,1000.0,brussel,Belgium",50.8431617,4.3919231,,,,,,,,,
4105,5156,route des gohineaux,luxembourg,Poort v Zadm vh Kwartier,"route des gohineaux,6880.0,bertrix,Belgium",49.877021,5.2404204,,,,,,,,,
4106,5157,chaussee de liege,luxembourg,gebouw schietschijven kamp,"chaussee de liege,6900.0,marche-en-famenne,Belgium",50.2480233,5.3441625,,,,,,,,,
4107,5158,chaussee de liege,luxembourg,hoofdwachtlokaal,"chaussee de liege,6900.0,marche-en-famenne,Belgium",50.2480233,5.3441625,,,,,,,,,
4108,5159,chaussee de liege,luxembourg, sportzaal blok C9,"chaussee de liege,6900.0,marche-en-famenne,Belgium",50.2480233,5.3441625,,,,,,,,,
4109,5160,route militaire,liege,Wachtpost Blok A11,"route militaire,4540.0,amay,Belgium",50.5383,5.3002,,,,,,,,,
4110,5161,rue roi chevalier ,namur,Wachtlokaal kwartier Roman,"rue roi chevalier ,5024.0,namur,Belgium",50.480601,4.9693701,,,,,,,,,
4111,5162,rue roi chevalier ,namur,Wachtlokaal kwartier Wartet,"rue roi chevalier ,5024.0,namur,Belgium",50.480601,4.9693701,,,,,,,,,
4112,5163,avenue du 12ieme de ligne,liege,,"avenue du 12ieme de ligne,4900.0,spa,Belgium",50.49231,5.862288800000001,,,,,,,,,
4113,5164,rue de bellmerin,liege,ocal de Garde,"rue de bellmerin,4700.0,eupen,Belgium",50.6205134,6.0464634,,,,,,,,,
4114,5165,kaliebaan ,antwerpen,Wachtlokaal,"kaliebaan ,2460.0,tielen,Belgium",51.2444735,4.9123699,,,,,,,,,
4115,5166,i. du monceau de bergendal vliegveld,limburg,,"i. du monceau de bergendal vliegveld,3990.0,peer,Belgium",51.133088,5.4533318,,,,,,,,,
4116,5167,kemmelseweg,west-vlaanderen,Wachtlokaal,"kemmelseweg,8900.0,ieper,Belgium",50.8210608,2.8657504,,,,,,,,,
4117,5168,kattestraat,west-vlaanderen,Blok 4D Wachtlokaal,"kattestraat,8920.0,langemark-poelkapelle,Belgium",50.9355129,2.9684198,,,,,,,,,
4118,5169,kruibeeksesteenweg ,antwerpen,Wachtlokaal Blok W lokaal 7,"kruibeeksesteenweg ,2070.0,burcht,Belgium",51.1929435,4.3236118,,,,,,,,,
4119,5170,graaf jansdijk,west-vlaanderen,inkomhal Blok B4 Sportcomplex,"graaf jansdijk,8380.0,zeebruggebrugge),Belgium",51.3374323,3.3260712,,,,,,,,,
4120,5171,graaf jansdijk,west-vlaanderen,inkomhal Blok A5 Messcomplex,"graaf jansdijk,8380.0,zeebruggebrugge),Belgium",51.3374323,3.3260712,,,,,,,,,
4121,5172,koningin elisabethlaan ,limburg,Sporthal Cx Noord MG19,"koningin elisabethlaan ,3970.0,leopoldsburg,Belgium",51.1200706,5.2773625,,,,,,,,,
4122,5173,leopold i-laan(wachtlokaal cx zuid ,limburg,wachtlokaal CX Zuid MG D16,"leopold i-laan(wachtlokaal cx zuid ,3970.0,leopoldsburg,Belgium",51.1167689,5.2719085,,,,,,,,,
4123,5174,leopold i-laan ,limburg, CBRN-Sta CX Zuid,"leopold i-laan ,3970.0,leopoldsburg,Belgium",51.1167689,5.2719085,,,,,,,,,
4124,5175,leopold i-laan ,limburg,Wachtlokaal Cx Noord MG A16,"leopold i-laan ,3970.0,leopoldsburg,Belgium",51.1167689,5.2719085,,,,,,,,,
4125,5176,bevrijdingsstraat,antwerpen,Blok 4 - buiten,"bevrijdingsstraat,2280.0,grobbendonk,Belgium",51.1816365,4.7449228,,,,,,,,,
4126,5177,cazerne - karrestraat ),vlaams-brabant,buitenkant infirmerie,"cazerne - karrestraat ),3290.0,schaffen,Belgium",50.99975,5.08484,,,,,,,,,
4127,5178,luikersteenweg ,limburg,Hangar 5,"luikersteenweg ,3800.0,sint-truiden,Belgium",50.7853294,5.2341938,,,,,,,,,
4128,5179,luikersteenweg ,limburg,Bloc 17,"luikersteenweg ,3800.0,sint-truiden,Belgium",50.7853294,5.2341938,,,,,,,,,
4129,5180,luikersteenweg ,limburg,Bloc 43,"luikersteenweg ,3800.0,sint-truiden,Belgium",50.7853294,5.2341938,,,,,,,,,
4130,5181,rue de dave,namur,Corps de Garde,"rue de dave,5100.0,jambesnamur,Belgium",50.4432218,4.8678878,,,,,,,,,
4131,5182,rue joseph durieux ,namur,extérieur Ecole du Sport,"rue joseph durieux ,5020.0,flawinne,Belgium",50.4675347,4.8187857,,,,,,,,,
4132,5183,route charlemagne,namur,BAT F66,"route charlemagne,5620.0,florennes,Belgium",50.2343189,4.688247,,,,,,,,,
4133,5184,route charlemagne,namur,salle de sport BAT D54,"route charlemagne,5620.0,florennes,Belgium",50.2343189,4.688247,,,,,,,,,
4134,5185,koningslei ,antwerpen,W10 - wachtlokaal,"koningslei ,2930.0,brasschaat,Belgium",51.3277066,4.514834,,,,,,,,,
4135,5186,koningslei,antwerpen,A36 - mess all-ranks,"koningslei,2930.0,brasschaat,Belgium",51.3277066,4.514834,,,,,,,,,
4136,5187,leopold de bruynestraat ,west-vlaanderen,wachtlokaal,"leopold de bruynestraat ,8310.0,sint-kruisbrugge,Belgium",51.2112606,3.2528316,,,,,,,,,
4137,5188,3de & 23ste linieregimentsplein,west-vlaanderen,,"3de & 23ste linieregimentsplein,8400.0,oostende,Belgium",51.2240195,2.9250188,,,,,,,,,
4138,5189,matrozenlaan ,west-vlaanderen,Blok G4-07,"matrozenlaan ,8620.0,nieuwpoort,Belgium",51.1557018,2.7466143,,,,,,,,,
4139,5190,vandammestraat ,west-vlaanderen,Zone Maintenance Buiten,"vandammestraat ,8670.0,koksijde,Belgium",51.1003489,2.633689,,,,,,,,,
4140,5191,vandammestraat ,west-vlaanderen,Kant kazerne binnen,"vandammestraat ,8670.0,koksijde,Belgium",51.1003489,2.633689,,,,,,,,,
4141,5192,route du camp ,liege,,"route du camp ,4750.0,butgenbach,Belgium",50.425239,6.204717,,,,,,,,,
4142,5193,rue francois-lefebvre ,liege,,"rue francois-lefebvre ,4000.0,liege,Belgium",50.6805019,5.5482056,,,,,,,,,
4143,5194,route de bouillon ,luxembourg,,"route de bouillon ,6700.0,arlon,Belgium",49.6867008,5.7711536,,,,,,,,,
4144,5195,avenue decraene ,hainaut,buitenzijde BM 6,"avenue decraene ,7500.0,tournai,Belgium",50.6050892,3.4037861,,,,,,,,,
4145,5196,rue de la citadelle ,hainaut,Hoofdingang BM 32,"rue de la citadelle ,7500.0,tournai,Belgium",50.5993643,3.3930277,,,,,,,,,
4146,5197,martelarenlaan,vlaams-brabant,sportcomplex,"martelarenlaan,1800.0,peutie,Belgium",50.927361,4.455442,,,,,,,,,
4147,5198,haachtsesteenweg ,vlaams-brabant,"blok 130,2de verdieping","haachtsesteenweg ,1820.0,steenokkerzeel,Belgium",50.9177171,4.4982639,,,,,,,,,
4148,5199,haachtsesteenweg ,vlaams-brabant,wachtlokaal blok 21,"haachtsesteenweg ,1820.0,steenokkerzeel,Belgium",50.9177171,4.4982639,,,,,,,,,
4149,5200,molenstraat ,oost-vlaanderen,,"molenstraat ,9890.0,gavere,Belgium",50.9268056,3.6673437,,,,,,,,,
4150,5202,basijnsmolenstraat,west-vlaanderen,voorgevel gebouw,"basijnsmolenstraat,8840.0,oostnieuwkerke,Belgium",50.940353,3.0576849,,,,,,,,,
4151,5203,ooststraat,west-vlaanderen,voorgevel gebouw,"ooststraat,8840.0,staden,Belgium",50.9741222,3.0208552,,,,,,,,,
4152,5204,kapellensteenweg ,antwerpen,"B-gebouw,centrale trappenhal","kapellensteenweg ,2920.0,kalmthout,Belgium",51.3745257,4.4724095,,,,,,,,,
4153,5205,guldensporenpark ,oost-vlaanderen,"3de verdieping, aan de balie","guldensporenpark ,9820.0,merelbeke,Belgium",51.0043634,3.7548471,,,,,,,,,
4154,5206,square de l atomiumsquare,bruxelles-brussel,"Centrale Bol,2de verd","square de l atomiumsquare,1020.0,brussel,Belgium",50.8947767,4.341444,,,,,,,,,
4155,5207,square de l atomium,bruxelles-brussel,"Bovenste Bol,restaurant aan WC","square de l atomium,1020.0,brussel,Belgium",50.8947767,4.341444,,,,,,,,,
4156,5208,square de l atomium ,bruxelles-brussel,"gelijkvloers, ticket desk","square de l atomium ,1020.0,brussel,Belgium",50.8947767,4.341444,,,,,,,,,
4157,5209,rue montoyer,bruxelles-brussel,glvl lokaal achter balie,"rue montoyer,1000.0,brussel,Belgium",50.8409212,4.3714216,,,,,,,,,
4158,5210,hagenbroeksesteenweg,antwerpen,glvl aan balie,"hagenbroeksesteenweg,2500.0,lier,Belgium",51.1525545,4.5583987,,,,,,,,,
4159,5211,industrielaan ,west-vlaanderen,glvl aan trappenhal,"industrielaan ,8820.0,torhout,Belgium",51.0726112,3.1036571,,,,,,,,,
4160,5212,egemstraat ,west-vlaanderen,"centrale hal, 2de deur rechts","egemstraat ,8740.0,pittem,Belgium",51.0033982,3.2578617,,,,,,,,,
4161,5213,houtdok-noordkaai ,antwerpen,"2de verd,links van lift","houtdok-noordkaai ,2030.0,antwerpen,Belgium",51.2374637,4.4135264,,,,,,,,,
4162,5214,rue du pont simon,namur,,"rue du pont simon,5544.0,agimont,Belgium",50.1651869,4.8141487,,,,,,,,,
4163,5215,smallestraat,antwerpen,inkomhal schouwburg Rex,"smallestraat,2400.0,mol,Belgium",51.1893624,5.120474,,,,,,,,,
4164,5216,rue donveau ,namur,"entrée par la grille,suivre tout dr","rue donveau ,5621.0,hanzinelle,Belgium",50.2835019,4.5647747,,,,,,,,,
4165,5217,technologielaan ,vlaams-brabant,"gebouw C,glvl,gang nst EHBOloka","technologielaan ,3001.0,heverlee,Belgium",50.8531822,4.7302436,,,,,,,,,
4166,5218,rue van kalck ,bruxelles-brussel, rez de ch de complexe,"rue van kalck ,1080.0,bruxelles,Belgium",50.8542632,4.3130185,,,,,,,,,
4167,5219,avenue des hannetons,bruxelles-brussel,l entrée principale,"avenue des hannetons,1170.0,bruxelles,Belgium",50.8098483,4.4123128,,,,,,,,,
4168,5220,gemeenteplein ,limburg,tegen de muur vh gebouw,"gemeenteplein ,3560.0,lummen,Belgium",50.9863151,5.1916798,,,,,,,,,
4169,5221,breendonkdorp,antwerpen,bezoekerscentrum brouwerij Duvel,"breendonkdorp,2870.0,breendonk,Belgium",51.0426416,4.3260198,,,,,,,,,
4170,5222,rijksweg,antwerpen,Duvel Events,"rijksweg,2870.0,puurs,Belgium",51.0642255,4.3188753,,,,,,,,,
4171,5223,rue quesnoit ,hainaut,buvette,"rue quesnoit ,7890.0,wodecq,Belgium",50.7142393,3.7590617,,,,,,,,,
4172,5224,henry fordlaan,limburg,gang produktie bureel,"henry fordlaan,3600.0,genk,Belgium",50.9207085,5.4856338,,,,,,,,,
4173,5225,rue haute ,namur,"rez de ch,couloir entrée principal","rue haute ,5140.0,ligny,Belgium",50.5100893,4.5718857,,,,,,,,,
4174,5226,rue de l ecluse ,hainaut,local infirmerie 4° étage,"rue de l ecluse ,6000.0,charleroi,Belgium",50.4128321,4.3949515,,,,,,,,,
4175,5227,rue du berceau ,brabant wallon,accueil,"rue du berceau ,1495.0,marbais,Belgium",50.5462558,4.5313702,,,,,,,,,
4176,5228,duinenwater,west-vlaanderen,op glvl naast de balie,"duinenwater,8300.0,knokke,Belgium",51.3389082,3.2795595,,,,,,,,,
4177,5229,terlindehofstraat ,antwerpen,EHBO lokaal,"terlindehofstraat ,2170.0,merksem,Belgium",51.2475348,4.4438425,,,,,,,,,
4178,5230,hundelgemsesteenweg,oost-vlaanderen,parking/binnenkoer,"hundelgemsesteenweg,9820.0,merelbeke,Belgium",50.9804761,3.7441497,,,,,,,,,
4179,5231,leuvensesteenweg ,antwerpen, glvl,"leuvensesteenweg ,2800.0,mechelen,Belgium",51.0052891,4.5152819,,,,,,,,,
4180,5232,jozef verbertstraat,antwerpen,glvl,"jozef verbertstraat,2800.0,mechelen,Belgium",51.0009551,4.485885,,,,,,,,,
4181,5233,klein begijnhof,antwerpen,glvl,"klein begijnhof,2800.0,mechelen,Belgium",51.0319589,4.4774786,,,,,,,,,
4182,5234,schijfstraat,antwerpen,glvl,"schijfstraat,2800.0,mechelen,Belgium",51.0390369,4.4746323,,,,,,,,,
4183,5235,karmelietenstraat ,antwerpen, glvl,"karmelietenstraat ,2800.0,mechelen,Belgium",51.0257324,4.4740561,,,,,,,,,
4184,5236,battelsesteenweg ,antwerpen,glvl,"battelsesteenweg ,2800.0,mechelen,Belgium",51.0338362,4.4568993,,,,,,,,,
4185,5237,frans broerstraat,antwerpen,glvl,"frans broerstraat,2800.0,mechelen,Belgium",51.0259143,4.4775553,,,,,,,,,
4186,5238,hendrik speeqvest ,antwerpen,glvl,"hendrik speeqvest ,2800.0,mechelen,Belgium",51.0213436,4.4846672,,,,,,,,,
4187,5239,lange schipstraat,antwerpen,glvl,"lange schipstraat,2800.0,mechelen,Belgium",51.0247042,4.480197,,,,,,,,,
4188,5240,schaalstraat ,antwerpen,glvl,"schaalstraat ,2800.0,mechelen,Belgium",51.0261728,4.4799459,,,,,,,,,
4189,5241,rue du moulin ,luxembourg,accueil hall CDN,"rue du moulin ,6870.0,mirwart,Belgium",50.0564514,5.263838799999999,,,,,,,,,
4190,5242,gemeenteplein,vlaams-brabant,op buitenmuur vh gemeentehuis,"gemeenteplein,3040.0,huldenberg,Belgium",50.7891536,4.5831902,,,,,,,,,
4191,5244,st. jansbergsteenweg ,vlaams-brabant,buitenmuur gemeentezaal,"st. jansbergsteenweg ,3040.0,huldenberg,Belgium",50.8060824,4.6073468,,,,,,,,,
4192,5245,donkerstraat ,vlaams-brabant,op buitenmuur vd gemeentezaal,"donkerstraat ,3040.0,neerijse,Belgium",50.8205202,4.6194934,,,,,,,,,
4193,5246,leuvesebaan ,vlaams-brabant,op buitenmuur vd gemeentezaal,"leuvesebaan ,3040.0,sint-agatha-rode,Belgium",50.7702803,4.6307992,,,,,,,,,
4194,5247,pastorijstraat ,vlaams-brabant,op buitenmuur vd gemeentezaal,"pastorijstraat ,3040.0,ottenburg,Belgium",50.7519239,4.6143045,,,,,,,,,
4195,5248,rue des weines,liege,ateliers 1 er étage,"rue des weines,4800.0,verviers,Belgium",50.5827916,5.8392107,,,,,,,,,
4196,5249,rue des arbalestriers ,hainaut,cafetaria,"rue des arbalestriers ,7070.0,le,Belgium",50.4565072,3.9590906,,,,,,,,,
4197,5250,chaussee de waterloo ,vlaams-brabant,hall accueil,"chaussee de waterloo ,1640.0,rhode-saint-genese,Belgium",50.7554623,4.3881467,,,,,,,,,
4198,5251,avenue du parc d amee,namur,bureau service technique,"avenue du parc d amee,5100.0,jambesnamur),Belgium",50.4382807,4.8655753,,,,,,,,,
4199,5252,avenue du parc d amee,namur,1er étage,"avenue du parc d amee,5100.0,jambesnamur),Belgium",50.4382807,4.8655753,,,,,,,,,
4200,5253,avenue du parc d amee,namur,salle ca-cap,"avenue du parc d amee,5100.0,jambesnamur),Belgium",50.4382807,4.8655753,,,,,,,,,
4201,5254,rue duhainaut,namur,1er étage,"rue duhainaut,5100.0,jambesnamur),Belgium",50.4419817,4.8652213,,,,,,,,,
4202,5255,place gutenberg ,liege,local des toilettes,"place gutenberg ,4102.0,ougree,Belgium",50.5924431,5.5380269,,,,,,,,,
4203,5256,rue du chene ,luxembourg,local gymnastique,"rue du chene ,6900.0,waha,Belgium",50.2098999,5.3424149,,,,,,,,,
4204,5257,rue de fierlant ,bruxelles-brussel,"rez de ch,niveau poste accueil","rue de fierlant ,1190.0,bruxelles,Belgium",50.8246588,4.3317883,,,,,,,,,
4205,5258,rue du cure,bruxelles-brussel,"rez de ch, niveau poste accueil","rue du cure,1190.0,bruxelles,Belgium",50.8110196,4.3189659,,,,,,,,,
4206,5259,rue des cinq visages,hainaut,"1er étage,vestiaire","rue des cinq visages,7000.0,mons,Belgium",50.4520135,3.9463862,,,,,,,,,
4207,5260,rue des canonniers ,hainaut,salle de gym,"rue des canonniers ,7000.0,mons,Belgium",50.44873,3.94388,,,,,,,,,
4208,5261,rue achille legrand,hainaut,salle de gym,"rue achille legrand,7000.0,mons,Belgium",50.4498878,3.9460215,,,,,,,,,
4209,5262,rue du rossignol,hainaut,salle de gym,"rue du rossignol,7000.0,mons,Belgium",50.458762,3.954115,,,,,,,,,
4210,5263,rue ferrer ,hainaut,salle de gym,"rue ferrer ,7033.0,mons,Belgium",50.4372775,3.9203312,,,,,,,,,
4211,5264,rue des amandiers ,hainaut,salle de gym,"rue des amandiers ,7033.0,mons,Belgium",50.4302799,3.9241022,,,,,,,,,
4212,5265,rue sentier du vicaire,hainaut,salle de gym,"rue sentier du vicaire,7011.0,mons,Belgium",50.4751078,3.9047547,,,,,,,,,
4213,5266,rue victor baudour ,hainaut,salle de gym,"rue victor baudour ,7021.0,mons,Belgium",50.4612365,4.0460883,,,,,,,,,
4214,5267,rue cite des espinois,hainaut,salle de gym,"rue cite des espinois,7020.0,mons,Belgium",50.4861709,3.9592288,,,,,,,,,
4215,5268,rue louis pierard ,hainaut,rdc - salle de gym,"rue louis pierard ,7022.0,hyon,Belgium",50.4414404,3.9583583,,,,,,,,,
4216,5269,rue hubinne ,namur,vestiaire,"rue hubinne ,5360.0,hamois,Belgium",50.3408442,5.1649292,,,,,,,,,
4217,5270,rodestraat ,vlaams-brabant,onthaal Hoofdgebouw,"rodestraat ,1630.0,linkebeek,Belgium",50.7622717,4.3483225,,,,,,,,,
4218,5271,hoogstraat ,vlaams-brabant,inkomhal rechts aan toiletten,"hoogstraat ,1930.0,zaventem,Belgium",50.882096,4.4697814,,,,,,,,,
4219,5272,rue des fonds gaillards,hainaut,1° étage accueil,"rue des fonds gaillards,7100.0,la,Belgium",50.4634171,4.1857025,,,,,,,,,
4220,5273,chemin de l inquietude ,hainaut,2 ° étage accueil,"chemin de l inquietude ,7000.0,mons,Belgium",50.4521952,3.9361015,,,,,,,,,
4221,5274,square des martyrs du 18 aout,hainaut,"vestiaire,1° étage","square des martyrs du 18 aout,6000.0,charleroi,Belgium",50.4053578,4.4391329,,,,,,,,,
4222,5275,square des martyrs du 18 aout,hainaut,"ancien Block 20,rez","square des martyrs du 18 aout,6000.0,charleroi,Belgium",50.4053578,4.4391329,,,,,,,,,
4223,5276,leuvensesteenweg ,vlaams-brabant,ingang,"leuvensesteenweg ,1932.0,sint-stevens-woluwe,Belgium",50.8788904,4.5101491,,,,,,,,,
4224,5277,eversestraat ,vlaams-brabant,Kuurzaal,"eversestraat ,1932.0,sint-stevens-woluwe,Belgium",50.8695695,4.4321601,,,,,,,,,
4225,5278,fr. smoldersstraat,vlaams-brabant,clubhouse,"fr. smoldersstraat,1932.0,sint-stevens-woluwe,Belgium",50.8712166,4.4575458,,,,,,,,,
4226,5279,tiende schuurveld ,vlaams-brabant,clubhouse,"tiende schuurveld ,1932.0,sint-stevens-woluwe,Belgium",50.8691316,4.450322799999999,,,,,,,,,
4227,5280,steenokkerzeelstraat,vlaams-brabant,ingang naar links,"steenokkerzeelstraat,1930.0,zaventem,Belgium",50.8873424,4.4757093,,,,,,,,,
4228,5281,quinkenstraat,vlaams-brabant,gang - kleedkamer,"quinkenstraat,1930.0,zaventem,Belgium",50.8871087,4.4782884,,,,,,,,,
4229,5282,quinkenstraat,vlaams-brabant,gang - kleedkamer,"quinkenstraat,1930.0,zaventem,Belgium",50.8871087,4.4782884,,,,,,,,,
4230,5283,tramlaan,vlaams-brabant,gang - kleedkamer,"tramlaan,1933.0,sterrebeek,Belgium",50.8630431,4.4974168,,,,,,,,,
4231,5284,zeenstraat ,vlaams-brabant,gang - kleedkamer,"zeenstraat ,1933.0,sterrebeek,Belgium",50.8618957,4.5045437,,,,,,,,,
4232,5285,zeenstraat,vlaams-brabant,gang - kleedkamer,"zeenstraat,1933.0,sterrebeek,Belgium",50.8618957,4.5045437,,,,,,,,,
4233,5286,mechelsesteenweg,vlaams-brabant,gang - kleedkamer,"mechelsesteenweg,1930.0,nossegem,Belgium",50.8506678,4.5060972,,,,,,,,,
4234,5287,woluwelaan ,vlaams-brabant,"gang glvl operations DGO,nst EHBO","woluwelaan ,1831.0,diegem,Belgium",50.917396,4.4368709,,,,,,,,,
4235,5288,arthur dezangrelaan ,vlaams-brabant,rechtover receptie - glvl,"arthur dezangrelaan ,1950.0,kraainem,Belgium",50.8607812,4.4718201,,,,,,,,,
4236,5289,hebronlaan ,vlaams-brabant,"in inkom v turnzaal, glvl","hebronlaan ,1950.0,kraainem,Belgium",50.8559601,4.4639817,,,,,,,,,
4237,5290,e. bricartlaan,vlaams-brabant,hall kleuterklassen en turnzaal,"e. bricartlaan,1950.0,kraainem,Belgium",50.851357,4.4687138,,,,,,,,,
4238,5291,denoyerstraat ,vlaams-brabant,ingang gemeentelijk depot,"denoyerstraat ,1950.0,kraainem,Belgium",50.851357,4.4687138,,,,,,,,,
4239,5292,bosstraat ,vlaams-brabant,in de hallingang voetbal,"bosstraat ,1950.0,kraainem,Belgium",50.8588843,4.4603439,,,,,,,,,
4240,5293,boulevard du regent,bruxelles-brussel,2ème étage,"boulevard du regent,1000.0,bruxelles,Belgium",50.843675,4.3672279,,,,,,,,,
4241,5294,rue des champs ,bruxelles-brussel,1er étage côté caisse piscine ha,"rue des champs ,1040.0,bruxelles,Belgium",50.8305037,4.3924622,,,,,,,,,
4242,5295,roosveld ,vlaams-brabant,"magazijn, kantoor CM","roosveld ,3400.0,landen,Belgium",50.7511886,5.0638035,,,,,,,,,
4243,5296,heksenbergstraat,limburg,kantine voetbalclub KHO Heide vzw,"heksenbergstraat,3500.0,hasselt,Belgium",50.9495854,5.362235,,,,,,,,,
4244,5297,route de la bruyere,namur,sas salle de controle,"route de la bruyere,5310.0,longchampslux.,Belgium",50.5757184,4.8650795,,,,,,,,,
4245,5298,rue de meuse,liege,couloir du laboratoire de l usine,"rue de meuse,4520.0,wanze,Belgium",50.52724,5.20023,,,,,,,,,
4246,5299,brusselsesteenweg ,vlaams-brabant,buitengevel,"brusselsesteenweg ,1861.0,meise,Belgium",50.93591,4.327,,,,,,,,,
4247,5300,noulaertsplein ,antwerpen,"glvl, praktijkruimte","noulaertsplein ,2650.0,edegem,Belgium",51.1585958,4.4325313,,,,,,,,,
4248,5301,rue saint-laurent ,bruxelles-brussel,"1° verdieping,rechts vestiair","rue saint-laurent ,1000.0,brussel,Belgium",50.850423,4.3599053,,,,,,,,,
4249,5302,oude-heidestraat,limburg,1ste verdieping,"oude-heidestraat,3511.0,kuringen,Belgium",50.94818,5.33728,,,,,,,,,
4250,5303,centrum-zuid ,limburg,"inkomhal,receptie","centrum-zuid ,3530.0,houthalen,Belgium",51.0222445,5.362863,,,,,,,,,
4251,5304,damse vaart oost,west-vlaanderen,"keuken,bij deur nr eetzaal","damse vaart oost,8340.0,damme,Belgium",51.2856551,3.3255163,,,,,,,,,
4252,5305,kerkstraat ,vlaams-brabant,buitengevel lagere school  de oester ,"kerkstraat ,1755.0,oetingen,Belgium",50.7738182,4.0666853,,,,,,,,,
4253,5306,koningsstraat,bruxelles-brussel,"4° verd,rechts v receptie","koningsstraat,1000.0,brussel,Belgium",50.8503534,4.3641739,,,,,,,,,
4254,5307,rue fosse aux loups ,bruxelles-brussel, glvl aan trappenhal,"rue fosse aux loups ,1000.0,brussel,Belgium",50.8502225,4.3546998,,,,,,,,,
4255,5308,leonardo da vincilaan ,vlaams-brabant,"glvl, centrale hal","leonardo da vincilaan ,1930.0,zaventem,Belgium",50.8947265,4.4696812,,,,,,,,,
4256,5309,leonardo da vincilaan ,vlaams-brabant,"glvl, centrale hal","leonardo da vincilaan ,1930.0,zaventem,Belgium",50.8947265,4.4696812,,,,,,,,,
4257,5310,leonardo da vincilaan ),vlaams-brabant,"glvl, centrale hal","leonardo da vincilaan ),1930.0,zaventem,Belgium",50.8947265,4.4696812,,,,,,,,,
4258,5311,auguste reyerslaan,bruxelles-brussel,"centr inkomhal,links v TV-di","auguste reyerslaan,1030.0,bruxelles,Belgium",50.8509248,4.4012099,,,,,,,,,
4259,5312,a. demaeghtlaan ,vlaams-brabant,eetzaal rusthuis,"a. demaeghtlaan ,1500.0,halle,Belgium",50.7369891,4.2317933,,,,,,,,,
4260,5314,starrenhoflaan,antwerpen,inkomhal kantoorgebouw,"starrenhoflaan,2950.0,kapellen,Belgium",51.3297848,4.4105493,,,,,,,,,
4261,5315,adegem-dorp ,oost-vlaanderen,buitengevel,"adegem-dorp ,9991.0,maldegem,Belgium",51.2015519,3.4868538,,,,,,,,,
4262,5316,avenue herman debroux ,bruxelles-brussel,couloir toilettes,"avenue herman debroux ,1160.0,bruxelles,Belgium",50.8128188,4.43142,,,,,,,,,
4263,5317,route de bambois,namur,"rez,accès restreint au personne","route de bambois,5070.0,fosses-la-ville,Belgium",50.3884534,4.6997303,,,,,,,,,
4264,5318,schupstraat,antwerpen,"blok B, 10° verdiepingoffice","schupstraat,2018.0,antwerpen,Belgium",51.2144535,4.4182995,,,,,,,,,
4265,5319,waregemsesteenweg ,oost-vlaanderen,inkom,"waregemsesteenweg ,9770.0,kruishoutem,Belgium",50.9001046,3.498328,,,,,,,,,
4266,5320,woestijnestraat,oost-vlaanderen,inkom,"woestijnestraat,9770.0,kruishoutem,Belgium",50.9024998,3.5263482,,,,,,,,,
4267,5321,steenakkerstraat,limburg,hoofdingang,"steenakkerstraat,3950.0,bocholt,Belgium",51.1884197,5.5124488,,,,,,,,,
4268,5323,nevenplein ,limburg,hoofdingang,"nevenplein ,3950.0,bocholt,Belgium",51.1900144,5.5182365,,,,,,,,,
4269,5324,klipperstraat ,antwerpen,5° verd - hangt achter de balie,"klipperstraat ,2030.0,antwerpen,Belgium",51.2433567,4.424442,,,,,,,,,
4270,5325,quai des peniche,bruxelles-brussel, 3° étage entre piscine,"quai des peniche,1000.0,bruxelles,Belgium",50.8615721,4.3495303,,,,,,,,,
4271,5326,rue aimable vigneron collin ,namur,salle de stérilisat,"rue aimable vigneron collin ,5020.0,flawinne,Belgium",50.4600142,4.8102956,,,,,,,,,
4272,5327,waterloosesteenweg ,bruxelles-brussel,galerie Fort Jaco op -1,"waterloosesteenweg ,1180.0,brussel,Belgium",50.8148808,4.3673254,,,,,,,,,
4273,5328,sterckxstraat,bruxelles-brussel,op glvl naast de Post,"sterckxstraat,1060.0,brussel,Belgium",50.8269299,4.3424236,,,,,,,,,
4274,5329,hundelgemsesteenweg ,oost-vlaanderen,,"hundelgemsesteenweg ,9820.0,merelbeke,Belgium",50.9804761,3.7441497,,,,,,,,,
4275,5330,avenue dewandre,liege,hall accueil,"avenue dewandre,4650.0,herve,Belgium",50.6424277,5.794898,,,,,,,,,
4276,5331,rue malgarny ,liege,défibrillateur volant,"rue malgarny ,4420.0,saint-nicolaslg.),Belgium",50.6225641,5.5256286,,,,,,,,,
